current_price,days_before_departure,total_duration_minutes,stops,departure_month,departure_month_sin,departure_month_cos,future_price_change_percent,future_price
42.72,312,164,0,1,0.0,1.0,2.4831,43.78
53.78,334,1351,3,10,-1.0,-1.8369701987210297e-16,2.4123,55.07
307.39,340,550,1,11,-0.8660254037844386,0.5000000000000001,1.9399,313.35
584.45,112,1636,2,1,0.0,1.0,-2.6678,568.86
168.97,50,1262,0,3,0.8660254037844386,0.5000000000000001,1.8919,172.17
1956.0,72,733,1,9,-0.8660254037844385,-0.5000000000000004,1.6143,1987.57
1759.54,48,1287,0,11,-0.8660254037844386,0.5000000000000001,-2.4032,1717.25
147.39,349,1430,0,10,-1.0,-1.8369701987210297e-16,4.5353,154.08
131.56,323,1107,0,7,1.2246467991473532e-16,-1.0,7.2367,141.08
3098.61,296,1116,1,8,-0.4999999999999997,-0.8660254037844388,6.2622,3292.65
4611.94,267,1403,0,7,1.2246467991473532e-16,-1.0,3.7483,4784.81
5000.0,125,1549,1,7,1.2246467991473532e-16,-1.0,3.368,5168.4
1260.43,174,1078,2,10,-1.0,-1.8369701987210297e-16,0.1813,1262.72
2958.41,307,316,1,1,0.0,1.0,1.3111,2997.19
101.59,298,919,0,3,0.8660254037844386,0.5000000000000001,3.0105,104.65
101.71,189,939,1,1,0.0,1.0,2.3108,104.06
52.98,306,577,0,10,-1.0,-1.8369701987210297e-16,4.169,55.19
484.76,126,305,0,9,-0.8660254037844385,-0.5000000000000004,0.3546,486.47
152.87,151,1088,0,1,0.0,1.0,1.6807,155.44
880.51,307,1524,1,2,0.49999999999999994,0.8660254037844387,0.3289,883.4
54.79,137,1152,1,4,1.0,6.123233995736766e-17,4.9551,57.51
479.08,275,541,2,3,0.8660254037844386,0.5000000000000001,4.2291,499.34
2191.56,165,46,0,7,1.2246467991473532e-16,-1.0,4.1634,2282.8
1654.28,109,1083,0,6,0.49999999999999994,-0.8660254037844387,3.0666,1705.01
212.12,80,274,0,5,0.8660254037844387,-0.4999999999999998,2.7672,217.99
51.94,222,538,3,2,0.49999999999999994,0.8660254037844387,0.8699,52.39
124.17,175,432,1,8,-0.4999999999999997,-0.8660254037844388,5.9668,131.58
450.69,135,673,2,10,-1.0,-1.8369701987210297e-16,1.243,456.3
144.26,271,539,0,8,-0.4999999999999997,-0.8660254037844388,6.532,153.68
1651.26,0,510,0,10,-1.0,-1.8369701987210297e-16,-2.7545,1605.77
3283.96,33,465,1,11,-0.8660254037844386,0.5000000000000001,-0.8705,3255.37
127.94,352,1183,0,11,-0.8660254037844386,0.5000000000000001,3.2476,132.09
58.46,242,1247,0,8,-0.4999999999999997,-0.8660254037844388,6.6535,62.35
59.8,201,410,0,1,0.0,1.0,-0.0322,59.78
1934.04,5,581,0,5,0.8660254037844387,-0.4999999999999998,1.7125,1967.16
73.05,219,1234,0,6,0.49999999999999994,-0.8660254037844387,7.321,78.39
2123.65,159,1800,2,9,-0.8660254037844385,-0.5000000000000004,2.3647,2173.87
383.55,219,1347,1,11,-0.8660254037844386,0.5000000000000001,1.2246,388.25
375.86,15,1017,1,8,-0.4999999999999997,-0.8660254037844388,3.6041,389.41
1948.82,201,1489,0,5,0.8660254037844387,-0.4999999999999998,6.62,2077.83
244.15,211,1205,1,10,-1.0,-1.8369701987210297e-16,6.5039,260.03
2417.83,106,1030,0,9,-0.8660254037844385,-0.5000000000000004,3.7265,2507.93
52.72,19,88,0,10,-1.0,-1.8369701987210297e-16,1.2177,53.36
1533.02,355,973,0,8,-0.4999999999999997,-0.8660254037844388,4.1056,1595.96
2946.64,259,464,0,8,-0.4999999999999997,-0.8660254037844388,6.4467,3136.6
117.19,227,1332,2,5,0.8660254037844387,-0.4999999999999998,0.9608,118.32
700.33,280,1054,1,5,0.8660254037844387,-0.4999999999999998,6.3615,744.88
744.75,245,204,0,4,1.0,6.123233995736766e-17,2.6141,764.22
88.67,49,867,1,4,1.0,6.123233995736766e-17,-1.6823,87.18
622.44,166,792,0,8,-0.4999999999999997,-0.8660254037844388,5.2581,655.17
112.86,325,114,0,5,0.8660254037844387,-0.4999999999999998,4.6151,118.07
2031.03,105,1411,1,2,0.49999999999999994,0.8660254037844387,-0.6817,2017.18
901.66,355,1611,1,1,0.0,1.0,1.7879,917.78
251.89,23,287,1,11,-0.8660254037844386,0.5000000000000001,-0.7683,249.95
1213.8,121,220,0,6,0.49999999999999994,-0.8660254037844387,2.951,1249.62
1159.64,128,229,0,7,1.2246467991473532e-16,-1.0,1.1459,1172.93
123.6,225,687,0,11,-0.8660254037844386,0.5000000000000001,3.7063,128.18
56.86,64,919,0,2,0.49999999999999994,0.8660254037844387,0.5826,57.19
128.97,83,396,0,12,-0.5000000000000004,0.8660254037844384,2.822,132.6
3719.11,242,1278,0,9,-0.8660254037844385,-0.5000000000000004,5.748,3932.88
273.28,104,497,0,8,-0.4999999999999997,-0.8660254037844388,5.5347,288.4
108.35,321,492,0,6,0.49999999999999994,-0.8660254037844387,9.0796,118.19
293.57,318,1078,1,9,-0.8660254037844385,-0.5000000000000004,6.433,312.45
355.86,110,1313,0,3,0.8660254037844386,0.5000000000000001,1.8971,362.61
342.72,204,407,0,4,1.0,6.123233995736766e-17,-0.8062,339.96
399.82,121,994,2,12,-0.5000000000000004,0.8660254037844384,0.4405,401.58
179.29,126,784,2,4,1.0,6.123233995736766e-17,4.6052,187.55
191.06,245,722,0,9,-0.8660254037844385,-0.5000000000000004,6.5288,203.54
1982.81,107,669,0,12,-0.5000000000000004,0.8660254037844384,-0.7032,1968.86
1389.1,54,1432,0,8,-0.4999999999999997,-0.8660254037844388,3.6376,1439.63
1061.92,94,732,2,4,1.0,6.123233995736766e-17,-0.0873,1060.99
110.81,340,653,0,11,-0.8660254037844386,0.5000000000000001,4.4326,115.72
4360.63,94,414,0,10,-1.0,-1.8369701987210297e-16,0.2827,4372.96
76.56,133,1045,1,7,1.2246467991473532e-16,-1.0,7.2911,82.15
1423.12,230,1351,1,2,0.49999999999999994,0.8660254037844387,1.4439,1443.67
2013.84,37,1407,0,6,0.49999999999999994,-0.8660254037844387,3.5668,2085.67
161.2,98,682,0,6,0.49999999999999994,-0.8660254037844387,3.2902,166.5
58.4,63,429,0,3,0.8660254037844386,0.5000000000000001,0.5012,58.7
1984.14,338,1448,0,5,0.8660254037844387,-0.4999999999999998,3.6293,2056.15
514.07,341,178,0,2,0.49999999999999994,0.8660254037844387,3.8526,533.87
3514.73,276,314,1,9,-0.8660254037844385,-0.5000000000000004,2.1844,3591.51
1872.47,90,1537,1,6,0.49999999999999994,-0.8660254037844387,3.5698,1939.31
4906.06,225,1566,1,9,-0.8660254037844385,-0.5000000000000004,1.4276,4976.1
1010.71,242,1032,1,6,0.49999999999999994,-0.8660254037844387,2.9655,1040.68
446.14,318,523,0,9,-0.8660254037844385,-0.5000000000000004,4.6605,466.94
5000.0,57,1451,0,9,-0.8660254037844385,-0.5000000000000004,2.1388,5106.94
3001.2,269,1669,1,2,0.49999999999999994,0.8660254037844387,1.8195,3055.81
68.58,71,1306,0,6,0.49999999999999994,-0.8660254037844387,7.9247,74.02
869.19,208,1168,0,9,-0.8660254037844385,-0.5000000000000004,1.5151,882.36
101.67,321,910,0,8,-0.4999999999999997,-0.8660254037844388,8.3776,110.18
4022.75,22,781,1,3,0.8660254037844386,0.5000000000000001,-0.1884,4015.17
1191.24,54,949,1,10,-1.0,-1.8369701987210297e-16,0.1151,1192.61
410.33,297,834,0,3,0.8660254037844386,0.5000000000000001,2.7428,421.59
4363.45,6,744,0,12,-0.5000000000000004,0.8660254037844384,0.1872,4371.62
281.58,250,1395,1,9,-0.8660254037844385,-0.5000000000000004,4.8526,295.25
307.31,183,286,0,4,1.0,6.123233995736766e-17,2.1743,314.0
232.44,126,165,0,3,0.8660254037844386,0.5000000000000001,-0.5698,231.11
86.4,315,814,1,11,-0.8660254037844386,0.5000000000000001,2.2071,88.31
83.24,310,536,1,7,1.2246467991473532e-16,-1.0,4.1806,86.72
926.29,119,1241,0,10,-1.0,-1.8369701987210297e-16,4.0249,963.57
79.99,1,1280,0,10,-1.0,-1.8369701987210297e-16,0.6755,80.53
4828.52,46,1630,2,1,0.0,1.0,-3.5104,4659.02
207.43,39,607,0,9,-0.8660254037844385,-0.5000000000000004,3.0867,213.84
268.7,359,1607,2,5,0.8660254037844387,-0.4999999999999998,4.0093,279.47
72.86,218,362,1,11,-0.8660254037844386,0.5000000000000001,4.2715,75.98
313.25,247,1645,2,3,0.8660254037844386,0.5000000000000001,2.3739,320.69
1048.0,84,403,0,1,0.0,1.0,-0.4327,1043.47
3075.3,311,72,0,8,-0.4999999999999997,-0.8660254037844388,4.4433,3211.95
141.35,264,1246,0,7,1.2246467991473532e-16,-1.0,7.7275,152.27
110.82,275,795,0,7,1.2246467991473532e-16,-1.0,7.748,119.41
86.61,171,646,0,4,1.0,6.123233995736766e-17,3.6789,89.8
582.48,255,336,0,6,0.49999999999999994,-0.8660254037844387,3.2473,601.39
78.17,199,650,0,12,-0.5000000000000004,0.8660254037844384,1.9485,79.7
80.46,140,1164,1,10,-1.0,-1.8369701987210297e-16,3.3518,83.16
1244.69,217,254,0,12,-0.5000000000000004,0.8660254037844384,-1.9715,1220.15
2560.11,118,1422,0,4,1.0,6.123233995736766e-17,-0.742,2541.11
238.39,348,1098,0,11,-0.8660254037844386,0.5000000000000001,2.4357,244.2
929.63,262,1507,1,5,0.8660254037844387,-0.4999999999999998,1.5336,943.89
1138.93,270,109,0,12,-0.5000000000000004,0.8660254037844384,-0.0479,1138.38
73.16,262,1424,1,11,-0.8660254037844386,0.5000000000000001,2.2834,74.83
1164.24,164,1305,0,2,0.49999999999999994,0.8660254037844387,1.4719,1181.38
178.72,347,809,1,12,-0.5000000000000004,0.8660254037844384,3.8397,185.58
341.25,76,974,1,8,-0.4999999999999997,-0.8660254037844388,4.1334,355.35
255.38,208,774,0,10,-1.0,-1.8369701987210297e-16,4.4807,266.82
1703.65,25,1383,1,7,1.2246467991473532e-16,-1.0,4.1035,1773.56
408.71,107,827,2,3,0.8660254037844386,0.5000000000000001,0.0014,408.72
2161.22,210,1383,0,12,-0.5000000000000004,0.8660254037844384,-2.3274,2110.92
217.02,179,851,0,2,0.49999999999999994,0.8660254037844387,-0.6182,215.67
436.15,344,239,2,10,-1.0,-1.8369701987210297e-16,3.2303,450.24
3185.18,224,688,1,3,0.8660254037844386,0.5000000000000001,1.5291,3233.88
311.92,150,452,1,10,-1.0,-1.8369701987210297e-16,3.113,321.63
858.37,156,1222,0,6,0.49999999999999994,-0.8660254037844387,9.093,936.42
1063.13,223,640,0,3,0.8660254037844386,0.5000000000000001,2.384,1088.47
3487.21,289,949,2,3,0.8660254037844386,0.5000000000000001,1.3098,3532.88
879.3,101,670,1,4,1.0,6.123233995736766e-17,1.937,896.33
960.9,213,1064,0,11,-0.8660254037844386,0.5000000000000001,0.6956,967.58
3168.24,210,1491,0,10,-1.0,-1.8369701987210297e-16,4.3966,3307.54
5000.0,3,1399,1,9,-0.8660254037844385,-0.5000000000000004,0.7175,5035.88
4293.84,334,1604,1,8,-0.4999999999999997,-0.8660254037844388,7.8807,4632.22
77.56,208,737,2,6,0.49999999999999994,-0.8660254037844387,2.2518,79.3
1274.98,88,1012,0,11,-0.8660254037844386,0.5000000000000001,1.1051,1289.07
240.73,231,950,0,4,1.0,6.123233995736766e-17,3.2968,248.67
295.31,248,485,0,12,-0.5000000000000004,0.8660254037844384,0.296,296.18
1212.05,334,1276,0,5,0.8660254037844387,-0.4999999999999998,6.3775,1289.34
118.39,12,1383,0,5,0.8660254037844387,-0.4999999999999998,2.677,121.56
1596.32,151,1429,0,6,0.49999999999999994,-0.8660254037844387,6.5961,1701.61
246.62,65,1483,0,9,-0.8660254037844385,-0.5000000000000004,3.0026,254.02
1803.11,210,282,0,9,-0.8660254037844385,-0.5000000000000004,2.4936,1848.07
228.53,183,457,1,10,-1.0,-1.8369701987210297e-16,5.5513,241.21
66.78,173,1037,0,2,0.49999999999999994,0.8660254037844387,0.374,67.03
913.58,359,1101,0,2,0.49999999999999994,0.8660254037844387,1.7572,929.63
1609.98,194,830,1,11,-0.8660254037844386,0.5000000000000001,-3.3188,1556.55
692.79,150,282,0,12,-0.5000000000000004,0.8660254037844384,-0.4847,689.43
1630.42,24,460,0,2,0.49999999999999994,0.8660254037844387,-0.3417,1624.85
1628.92,105,302,1,11,-0.8660254037844386,0.5000000000000001,0.1532,1631.41
48.38,328,464,1,4,1.0,6.123233995736766e-17,4.2857,50.46
40.0,165,318,0,12,-0.5000000000000004,0.8660254037844384,0.0038,40.0
144.61,333,1011,1,12,-0.5000000000000004,0.8660254037844384,2.6479,148.44
135.5,194,948,2,8,-0.4999999999999997,-0.8660254037844388,4.0531,140.99
623.43,200,674,1,3,0.8660254037844386,0.5000000000000001,1.5567,633.13
143.7,157,835,0,10,-1.0,-1.8369701987210297e-16,3.909,149.31
305.48,203,1240,1,2,0.49999999999999994,0.8660254037844387,1.206,309.16
304.4,24,186,0,5,0.8660254037844387,-0.4999999999999998,1.6345,309.37
701.48,21,454,0,8,-0.4999999999999997,-0.8660254037844388,2.2194,717.05
4291.75,174,337,0,1,0.0,1.0,-1.301,4235.91
871.58,218,157,1,5,0.8660254037844387,-0.4999999999999998,2.7059,895.16
127.23,201,213,0,10,-1.0,-1.8369701987210297e-16,1.0881,128.62
278.97,157,1292,2,2,0.49999999999999994,0.8660254037844387,1.0452,281.89
73.54,107,1800,3,5,0.8660254037844387,-0.4999999999999998,1.2006,74.43
272.56,259,279,0,1,0.0,1.0,1.3082,276.13
892.62,221,1162,0,8,-0.4999999999999997,-0.8660254037844388,6.0675,946.78
3599.55,17,608,2,1,0.0,1.0,-4.267,3445.96
131.02,165,248,0,4,1.0,6.123233995736766e-17,4.2855,136.63
131.1,260,562,1,7,1.2246467991473532e-16,-1.0,8.2504,141.92
64.72,287,1383,0,3,0.8660254037844386,0.5000000000000001,3.2712,66.84
646.8,105,543,0,3,0.8660254037844386,0.5000000000000001,0.7817,651.86
5000.0,338,1123,0,11,-0.8660254037844386,0.5000000000000001,4.9191,5245.95
271.3,238,751,0,10,-1.0,-1.8369701987210297e-16,1.3286,274.9
476.98,160,869,2,1,0.0,1.0,0.0436,477.19
74.44,229,1227,0,11,-0.8660254037844386,0.5000000000000001,3.2579,76.87
916.42,318,1488,0,6,0.49999999999999994,-0.8660254037844387,7.5787,985.87
139.45,83,1093,1,2,0.49999999999999994,0.8660254037844387,0.3893,140.0
62.09,55,1537,2,11,-0.8660254037844386,0.5000000000000001,1.507,63.03
938.67,161,257,0,5,0.8660254037844387,-0.4999999999999998,1.5934,953.62
116.35,30,1416,1,4,1.0,6.123233995736766e-17,3.3464,120.24
61.66,305,312,0,2,0.49999999999999994,0.8660254037844387,0.7565,62.13
115.57,355,449,1,11,-0.8660254037844386,0.5000000000000001,4.4126,120.67
108.93,221,1363,1,4,1.0,6.123233995736766e-17,4.1338,113.43
908.62,358,1006,2,8,-0.4999999999999997,-0.8660254037844388,1.598,923.14
145.39,25,545,1,3,0.8660254037844386,0.5000000000000001,0.095,145.52
886.67,231,426,2,11,-0.8660254037844386,0.5000000000000001,1.5215,900.16
517.39,162,363,0,10,-1.0,-1.8369701987210297e-16,0.5029,520.0
306.24,101,1402,1,7,1.2246467991473532e-16,-1.0,3.2451,316.18
90.4,114,288,1,5,0.8660254037844387,-0.4999999999999998,2.9189,93.04
1431.25,199,1384,0,8,-0.4999999999999997,-0.8660254037844388,4.3008,1492.8
696.95,234,1582,2,6,0.49999999999999994,-0.8660254037844387,5.0081,731.86
1185.91,60,452,1,12,-0.5000000000000004,0.8660254037844384,-1.642,1166.44
635.21,224,1562,2,9,-0.8660254037844385,-0.5000000000000004,1.7632,646.41
2119.44,339,799,0,1,0.0,1.0,5.4574,2235.11
575.68,3,635,1,10,-1.0,-1.8369701987210297e-16,-0.4938,572.84
2217.66,321,780,0,3,0.8660254037844386,0.5000000000000001,2.9843,2283.85
501.78,222,433,2,4,1.0,6.123233995736766e-17,4.4973,524.35
5000.0,125,1326,0,6,0.49999999999999994,-0.8660254037844387,5.3984,5269.92
3192.85,268,1357,1,3,0.8660254037844386,0.5000000000000001,2.9347,3286.55
126.59,226,306,0,12,-0.5000000000000004,0.8660254037844384,3.2552,130.71
1116.21,281,266,1,12,-0.5000000000000004,0.8660254037844384,1.2917,1130.63
84.34,29,661,0,2,0.49999999999999994,0.8660254037844387,1.0859,85.26
3701.16,21,1121,2,4,1.0,6.123233995736766e-17,0.6036,3723.5
281.64,234,1393,2,5,0.8660254037844387,-0.4999999999999998,3.9607,292.79
546.87,111,1268,0,9,-0.8660254037844385,-0.5000000000000004,5.4986,576.94
40.96,87,336,1,8,-0.4999999999999997,-0.8660254037844388,4.4157,42.77
2571.95,154,625,1,9,-0.8660254037844385,-0.5000000000000004,-0.9067,2548.63
4396.87,265,898,0,1,0.0,1.0,2.6659,4514.08
405.44,65,597,0,7,1.2246467991473532e-16,-1.0,2.6748,416.29
149.96,356,1487,0,3,0.8660254037844386,0.5000000000000001,4.9777,157.43
1381.17,153,1007,0,3,0.8660254037844386,0.5000000000000001,-0.7561,1370.73
171.89,55,514,0,10,-1.0,-1.8369701987210297e-16,1.0849,173.75
4889.65,26,1025,0,2,0.49999999999999994,0.8660254037844387,-1.3231,4824.95
197.46,313,671,0,1,0.0,1.0,3.437,204.24
775.82,41,1180,2,6,0.49999999999999994,-0.8660254037844387,1.442,787.0
67.83,153,1085,0,9,-0.8660254037844385,-0.5000000000000004,1.7235,68.99
5000.0,244,1046,2,7,1.2246467991473532e-16,-1.0,3.3929,5169.64
800.42,187,1143,1,2,0.49999999999999994,0.8660254037844387,0.4795,804.26
4513.55,96,748,1,10,-1.0,-1.8369701987210297e-16,1.9927,4603.49
207.74,39,910,0,5,0.8660254037844387,-0.4999999999999998,3.4475,214.9
567.22,260,752,0,9,-0.8660254037844385,-0.5000000000000004,3.6801,588.1
55.07,179,1144,2,3,0.8660254037844386,0.5000000000000001,2.4887,56.44
1628.19,17,625,1,11,-0.8660254037844386,0.5000000000000001,1.6681,1655.35
82.7,66,362,1,4,1.0,6.123233995736766e-17,3.1424,85.3
300.86,205,418,0,12,-0.5000000000000004,0.8660254037844384,-1.4704,296.44
1021.98,61,648,1,5,0.8660254037844387,-0.4999999999999998,5.5437,1078.64
62.05,143,505,0,9,-0.8660254037844385,-0.5000000000000004,5.9423,65.73
1907.7,45,854,1,7,1.2246467991473532e-16,-1.0,5.0462,2003.97
2222.74,291,975,1,1,0.0,1.0,-1.1087,2198.09
494.55,230,411,0,2,0.49999999999999994,0.8660254037844387,0.7169,498.1
766.51,286,601,0,5,0.8660254037844387,-0.4999999999999998,5.5321,808.91
64.17,19,456,0,3,0.8660254037844386,0.5000000000000001,-1.2034,63.39
415.94,137,897,0,8,-0.4999999999999997,-0.8660254037844388,5.5937,439.21
2484.23,97,738,0,2,0.49999999999999994,0.8660254037844387,2.4466,2545.01
78.16,227,963,0,8,-0.4999999999999997,-0.8660254037844388,5.762,82.66
4848.66,300,673,0,3,0.8660254037844386,0.5000000000000001,4.9249,5087.45
618.31,83,1645,1,3,0.8660254037844386,0.5000000000000001,2.036,630.9
49.89,281,846,1,5,0.8660254037844387,-0.4999999999999998,2.5194,51.14
252.96,212,940,0,7,1.2246467991473532e-16,-1.0,4.7435,264.96
486.77,301,688,0,5,0.8660254037844387,-0.4999999999999998,6.8032,519.88
5000.0,29,1251,1,5,0.8660254037844387,-0.4999999999999998,-0.0233,4998.83
1374.52,362,858,0,5,0.8660254037844387,-0.4999999999999998,6.9438,1469.96
555.84,159,187,0,5,0.8660254037844387,-0.4999999999999998,3.8549,577.26
5000.0,102,1106,0,5,0.8660254037844387,-0.4999999999999998,3.5018,5175.09
234.03,66,1558,2,11,-0.8660254037844386,0.5000000000000001,-0.2198,233.52
268.02,360,630,0,7,1.2246467991473532e-16,-1.0,7.2369,287.41
1947.16,323,1211,2,6,0.49999999999999994,-0.8660254037844387,7.2418,2088.17
550.19,48,60,0,9,-0.8660254037844385,-0.5000000000000004,0.8794,555.03
163.5,162,1306,0,7,1.2246467991473532e-16,-1.0,6.8818,174.75
1928.91,268,1178,0,12,-0.5000000000000004,0.8660254037844384,5.0293,2025.92
216.5,216,1592,1,7,1.2246467991473532e-16,-1.0,6.204,229.93
705.11,69,917,0,3,0.8660254037844386,0.5000000000000001,0.3143,707.33
2352.94,131,548,1,7,1.2246467991473532e-16,-1.0,2.4469,2410.52
169.95,134,919,2,10,-1.0,-1.8369701987210297e-16,-0.8693,168.47
2182.64,105,1397,0,3,0.8660254037844386,0.5000000000000001,-0.5141,2171.42
1995.22,351,107,0,3,0.8660254037844386,0.5000000000000001,2.3473,2042.06
244.12,74,1243,1,8,-0.4999999999999997,-0.8660254037844388,5.44,257.4
88.28,258,144,0,11,-0.8660254037844386,0.5000000000000001,1.7948,89.86
3220.8,333,1211,1,5,0.8660254037844387,-0.4999999999999998,5.9942,3413.86
473.1,290,1241,2,7,1.2246467991473532e-16,-1.0,6.6942,504.77
202.95,292,732,0,8,-0.4999999999999997,-0.8660254037844388,5.1274,213.36
55.96,58,1064,0,8,-0.4999999999999997,-0.8660254037844388,3.7569,58.06
114.34,48,782,1,2,0.49999999999999994,0.8660254037844387,-1.9498,112.11
558.4,286,879,0,5,0.8660254037844387,-0.4999999999999998,6.3093,593.64
2817.95,273,1209,0,12,-0.5000000000000004,0.8660254037844384,1.9968,2874.22
495.81,271,712,0,11,-0.8660254037844386,0.5000000000000001,4.2651,516.95
123.7,153,76,0,10,-1.0,-1.8369701987210297e-16,2.2394,126.47
4978.14,191,1492,0,1,0.0,1.0,-0.3677,4959.83
291.34,5,1053,1,6,0.49999999999999994,-0.8660254037844387,3.8072,302.44
97.98,106,670,0,1,0.0,1.0,-1.9749,96.05
3045.17,193,152,0,4,1.0,6.123233995736766e-17,1.0697,3077.75
264.75,46,713,3,11,-0.8660254037844386,0.5000000000000001,-1.9661,259.54
393.37,47,415,0,5,0.8660254037844387,-0.4999999999999998,4.5803,411.39
3010.58,16,1389,0,3,0.8660254037844386,0.5000000000000001,2.6071,3089.07
206.69,76,1286,2,9,-0.8660254037844385,-0.5000000000000004,3.3957,213.71
545.66,363,646,0,10,-1.0,-1.8369701987210297e-16,3.6032,565.33
3398.12,254,1487,2,8,-0.4999999999999997,-0.8660254037844388,6.7345,3626.97
147.84,347,697,1,10,-1.0,-1.8369701987210297e-16,3.3708,152.82
4013.83,94,1339,0,9,-0.8660254037844385,-0.5000000000000004,0.9853,4053.38
104.79,219,521,0,8,-0.4999999999999997,-0.8660254037844388,2.5586,107.47
3038.3,326,1086,0,11,-0.8660254037844386,0.5000000000000001,3.2066,3135.73
288.37,128,742,1,4,1.0,6.123233995736766e-17,-0.1921,287.82
699.58,240,1027,0,6,0.49999999999999994,-0.8660254037844387,7.6956,753.41
549.33,253,516,1,7,1.2246467991473532e-16,-1.0,3.9365,570.95
155.9,304,1485,1,9,-0.8660254037844385,-0.5000000000000004,3.6877,161.65
95.28,354,592,1,6,0.49999999999999994,-0.8660254037844387,7.8108,102.72
1397.42,225,827,0,6,0.49999999999999994,-0.8660254037844387,6.2728,1485.07
2619.46,213,1166,1,2,0.49999999999999994,0.8660254037844387,3.387,2708.18
100.41,317,1139,1,8,-0.4999999999999997,-0.8660254037844388,3.8977,104.33
1706.38,250,852,0,2,0.49999999999999994,0.8660254037844387,-1.1987,1685.93
276.44,132,1608,2,6,0.49999999999999994,-0.8660254037844387,6.4019,294.14
1012.62,230,1456,0,5,0.8660254037844387,-0.4999999999999998,0.5419,1018.11
669.31,200,1312,2,10,-1.0,-1.8369701987210297e-16,0.6322,673.54
1280.95,83,313,0,6,0.49999999999999994,-0.8660254037844387,2.8038,1316.87
715.24,188,1166,0,1,0.0,1.0,-0.5358,711.41
76.56,228,965,1,7,1.2246467991473532e-16,-1.0,6.2598,81.35
181.39,330,826,0,3,0.8660254037844386,0.5000000000000001,2.2754,185.51
394.93,212,1415,0,5,0.8660254037844387,-0.4999999999999998,7.0006,422.57
719.27,60,813,0,4,1.0,6.123233995736766e-17,2.8892,740.05
126.08,361,1349,1,2,0.49999999999999994,0.8660254037844387,3.7465,130.8
254.85,211,989,0,12,-0.5000000000000004,0.8660254037844384,1.8112,259.47
48.03,105,256,1,4,1.0,6.123233995736766e-17,0.1561,48.11
251.41,276,1254,1,7,1.2246467991473532e-16,-1.0,5.9604,266.39
531.45,140,765,0,10,-1.0,-1.8369701987210297e-16,0.9712,536.61
4066.52,135,840,0,5,0.8660254037844387,-0.4999999999999998,6.06,4312.95
96.54,307,485,0,12,-0.5000000000000004,0.8660254037844384,3.2071,99.64
43.63,317,481,2,5,0.8660254037844387,-0.4999999999999998,3.1237,44.99
322.79,191,1231,1,12,-0.5000000000000004,0.8660254037844384,3.9446,335.53
713.67,136,600,2,6,0.49999999999999994,-0.8660254037844387,2.838,733.92
674.77,315,393,1,1,0.0,1.0,3.041,695.29
240.67,63,851,1,11,-0.8660254037844386,0.5000000000000001,2.9003,247.65
62.57,273,1247,2,11,-0.8660254037844386,0.5000000000000001,3.5537,64.79
2979.25,213,342,0,12,-0.5000000000000004,0.8660254037844384,-1.5181,2934.02
480.81,312,843,2,2,0.49999999999999994,0.8660254037844387,0.6304,483.84
1770.54,153,661,0,11,-0.8660254037844386,0.5000000000000001,6.663,1888.51
389.64,304,1389,0,5,0.8660254037844387,-0.4999999999999998,4.9814,409.05
1886.69,5,259,0,11,-0.8660254037844386,0.5000000000000001,-1.9074,1850.7
2426.09,277,1381,0,12,-0.5000000000000004,0.8660254037844384,1.3998,2460.05
58.25,25,257,0,3,0.8660254037844386,0.5000000000000001,-1.1993,57.55
63.34,235,886,0,5,0.8660254037844387,-0.4999999999999998,6.6104,67.53
116.38,71,1272,0,4,1.0,6.123233995736766e-17,1.0617,117.61
3048.39,352,1800,2,4,1.0,6.123233995736766e-17,1.9728,3108.53
173.85,281,834,0,8,-0.4999999999999997,-0.8660254037844388,6.8455,185.75
306.28,38,762,0,5,0.8660254037844387,-0.4999999999999998,2.4978,313.93
886.12,326,1405,1,8,-0.4999999999999997,-0.8660254037844388,5.9307,938.67
1323.12,92,1571,1,9,-0.8660254037844385,-0.5000000000000004,2.6883,1358.69
262.19,199,223,1,3,0.8660254037844386,0.5000000000000001,-0.6065,260.6
338.05,31,426,0,1,0.0,1.0,1.3378,342.57
194.06,38,460,0,9,-0.8660254037844385,-0.5000000000000004,4.2789,202.37
85.55,88,1382,2,3,0.8660254037844386,0.5000000000000001,-0.2625,85.32
67.29,195,70,0,3,0.8660254037844386,0.5000000000000001,2.5345,69.0
2514.39,198,358,1,8,-0.4999999999999997,-0.8660254037844388,2.4464,2575.9
3294.72,313,49,0,4,1.0,6.123233995736766e-17,3.9929,3426.27
2991.52,60,1432,0,3,0.8660254037844386,0.5000000000000001,1.9948,3051.19
148.77,274,228,1,4,1.0,6.123233995736766e-17,4.8789,156.03
94.31,2,431,0,7,1.2246467991473532e-16,-1.0,1.4998,95.73
532.59,106,804,0,11,-0.8660254037844386,0.5000000000000001,-0.5202,529.82
70.84,64,760,1,12,-0.5000000000000004,0.8660254037844384,-2.4405,69.11
2675.76,45,177,0,9,-0.8660254037844385,-0.5000000000000004,5.0382,2810.57
1689.4,213,646,0,11,-0.8660254037844386,0.5000000000000001,3.1736,1743.01
5000.0,329,1207,0,7,1.2246467991473532e-16,-1.0,7.9428,5397.14
2352.62,244,465,0,5,0.8660254037844387,-0.4999999999999998,1.5161,2388.29
344.07,312,999,1,10,-1.0,-1.8369701987210297e-16,5.1058,361.63
205.36,216,728,0,4,1.0,6.123233995736766e-17,1.3433,208.12
